#! FIELDS itype jtype eta
1 2 4.000000
2 1 4.000000
3 4 4.000000
4 3 4.000000
5 6 4.000000
6 5 4.000000
7 8 4.000000
8 7 4.000000
9 10 4.000000
10 9 4.000000
